id,img_generation_promt,rating,img_path
408,"A fantasy cartoon character with blue colour palette, beautiful artwork, concept art, fantasy cartoon,.",1,all_data/1/408.jpg
412,"Interior design, glass, wall, floor, wooden table, open shelves, kitchen, black and white photography.",3,all_data/3/412.jpg
415,"The final version of image, the product we want to sell, the final result, the final product.",2,all_data/2/415.jpg
417,"The forest of the Legend of Zelda, atmospheric, hyper realistic, 8k, epic composition, cinematic, octane render, artstation land",3,all_data/3/417.jpg
418,"A scene of a mysterious, scary, mysterious character, a little robot.",1,all_data/1/418.jpg
422,"Animated character on a bicycle, full body motion with a bike, realistic character concept, bike, 2d, character design, studio o",2,all_data/2/422.jpg
430,"A city architecture shot on a skyscraper, aerial, 3d, architectural, urban landscape, city street, city skylines, modern.",3,all_data/3/430.jpg
432,"High fidelity render of a 3d model, 3d model, high.",1,all_data/1/432.jpg
443,"The city skyline from above, futuristic architecture, space, moon, stars.",3,all_data/3/443.jpg
445,"The Legend of Zelda epic, heroic, epic, beautiful, hyper realistic, 8k, cinematic, octane render epic art.",2,all_data/2/445.jpg
447,"An incredible landscape scene full of detail and beauty which will inspire your imagination, hyper realistic, nature hyper detai",2,all_data/2/447.jpg
454,"A clean and sophisticated design for a living room with leather sofa, black chairs and tables, a lot.",3,all_data/3/454.jpg
456,"People walking along a street at night, city lights, sidewalk,.",2,all_data/2/456.jpg
461,"Fantasy watercolor style art, digital painting, fantasy watercolor, fantasy digital painting, high quality work, fantasy drawing",2,all_data/2/461.jpg
464,"The Legend of Zelda atmosphere atmosphere, hyper realistic, 8k, epic composition, cinematic, octane render, artstation landscape",3,all_data/3/464.jpg
465,"Big screen TV, wooden floor, white walls, sofa, armchair, couch, wooden bookshelves, soft furnishings, white bed.",1,all_data/1/465.jpg
471,"A grand city in the year 2100, epic, octane render, artstation landscape vista photography, cinematic, hyper realistic,.",3,all_data/3/471.jpg
477,Mountains from the north with trees and snow.,3,all_data/3/477.jpg
479,"3d landscape photography, 3d landscape paintings, cinematic, 3d rendering, 3d graphics photography.",3,all_data/3/479.jpg
482,"The great city of chernobyl and the ruined reactor at the end of its decommissioned life, atmospheric, hyper realistic, 6k.",2,all_data/2/482.jpg
488,"Living light room in natural light, living room furniture with a wooden floor, modern, kitchen design, living, interior, natural",2,all_data/2/488.jpg
506,"Epic and majestic storm scene in the ocean, hyper realistic, 8k, epic composition, cinematic, octane render, artstation landscap",3,all_data/3/506.jpg
509,A large wooden door in a small room.,3,all_data/3/509.jpg
511,"The Legend of Zelda landscape ambient, hyper real, 8K, epic composition, cinematic, octane render, artstation landscape vista ph",3,all_data/3/511.jpg
516,"Cool scene with the characters hanging, dark, hyper realistic, 8k, epic composition, cinematic, octane render, artstation landsc",3,all_data/3/516.jpg
519,"A cute magical dog, fantasy art drawn by disney concept artists, golden colour, high quality, highly detailed, elegant.",3,all_data/3/519.jpg
520,"Fantasy castle nathira on water : castle, magic,.",3,all_data/3/520.jpg
522,"The Legend of Zelda landscape epic, hyper realistic, 8k, epic composition, cinematic, octane render, artstation landscape vista",3,all_data/3/522.jpg
526,The perfect example of a modern day fashion shoot (photography) with clothes ranging from casual to high fashion.,1,all_data/1/526.jpg
527,"One of my original character concepts like the others, a.",2,all_data/2/527.jpg
528,"Sea monster creature scary, realistic, 8k, octane render, exploration, cinematic, fantastic, artist illustration.",2,all_data/2/528.jpg
538,"A forest city ruins in the morning lighting, epic composition, cinematic, detailed, mist, Photo realistic, background, concept a",3,all_data/3/538.jpg
540,"Fantasy portrait of a monster character, clean, close, epic, movie, concept art, painting, photo realism, portrait, character ar",1,all_data/1/540.jpg
545,"Elegantly lit up modern landscape with glowing yellow circles against soft green trees, modern landscape concept, color block.",2,all_data/2/545.jpg
546,"Fantasy, magical, art, beautiful, cute, design, epic, dream,.",1,all_data/1/546.jpg
547,"A concept for a futuristic, modern digital clock and calculator to be able to get precise.",0,all_data/0/547.jpg
555,"The best cartoon character in the world, animation art, vector art, concept animation, design, concept art, illustration.",3,all_data/3/555.jpg
560,"A dark interior, wooden, antique, rustic, contemporary, d & d design, rustic, antique, d & d style.",2,all_data/2/560.jpg
561,"The most detailed HDR look ever, hyper detailed, realistic, photo realistic.",3,all_data/3/561.jpg
562,"Fantasy castle in the mountains, fantasy, gothic style,.",3,all_data/3/562.jpg
566,"Glimpse of an ocean, sun lit view, water, sand, reflections over.",3,all_data/3/566.jpg
570,"The most futuristic, sci fi, futuristic spaceship interior space craft.",2,all_data/2/570.jpg
572,"Superrealistic image of a house, city view, city made with glass.",2,all_data/2/572.jpg
575,"A cityscape picture with beautiful architecture made to scale 1:1 the buildings, the scenery on the ground is also realistic.",3,all_data/3/575.jpg
576,"Industrial, industrial design, interior, factory design, architectural, office, clean, space industry, space exploration,.",2,all_data/2/576.jpg
578,A beautiful sunset in a city square with a sunset animation in a city square.,3,all_data/3/578.jpg
579,A great photo of the sunset in the golden light.,3,all_data/3/579.jpg
580,"A vintage car, vintage supercars, vintage racing car, film car, supercars, hyper realistic, super cars, detailed, realistic, con",2,all_data/2/580.jpg
581,Colorful flowers as a background with a single flower in the center of the page.,3,all_data/3/581.jpg
584,"IKEA bed set, modern sofa, modern bedroom, interior design, bedroom furniture, bedroom style, modern decor, modern.",3,all_data/3/584.jpg
585,"The cover of our first album featuring the artwork from the first release of our new album,.",2,all_data/2/585.jpg
595,"Modern furniture, wooden office desk with computer, office chair with desk lamp, wall.",3,all_data/3/595.jpg
596,"The first day in the life of an apple seed, fantasy art drawn by disney concept artists, golden colour, high quality, highly det",0,all_data/0/596.jpg
598,"A post modernist, high tech, hyper realistic, artstation, artstyler.",3,all_data/3/598.jpg
599,City of the Future in Octane Render is made up of hyperrealistic buildings that look real.,3,all_data/3/599.jpg
601,"Urban modern architecture, modern glass and concrete office building, d & d concept art, glass artworks.",3,all_data/3/601.jpg
602,"Temple building, forest, stairs, columns, cinematic, detailed, atmospheric.",3,all_data/3/602.jpg
603,"Street shot, in the rain with dark street lights, dark,.",3,all_data/3/603.jpg
605,"Beautiful mountain in the south of europe, high resolution, photorealistic, high quality.",3,all_data/3/605.jpg
611,"Architectural building interior design architecture, office design, interior lighting design, glass windows, office, office desi",3,all_data/3/611.jpg
617,"Fantasy Art drawing by artist aurore, an art drawn by greek artist aurore, high contrast colors, high quality image, fantasy cha",3,all_data/3/617.jpg
624,"Portrait, close ups, portraits, landscape, studio, real life.",2,all_data/2/624.jpg
628,"Black & white photos in a black & white bedroom, living room furniture.",1,all_data/1/628.jpg
629,"The landscape of the island of Seals Island, beach, seascape, sunset, calm, seascape.",3,all_data/3/629.jpg
630,"The Legend of Zelda: A Breath of The Wild, hyper realistic, 8k, epic composition, cinematic, octane render, artstation landscape",3,all_data/3/630.jpg
637,"Dark night, forest, mountain, moonlight, waterfall, sunrise, sunset, forest landscape, country, vista, nature, forest, dark fore",3,all_data/3/637.jpg
639,"In n Out style fast food restaurant design, modern architecture, futuristic concept, new, c2 building, modern design, fast food.",2,all_data/2/639.jpg
644,"Farther, land, water, seascape, mountains, sun, ocean shore,.",3,all_data/3/644.jpg
647,This amazing concept of a castle and a beautiful city were made in the.,3,all_data/3/647.jpg
648,"Lush tropical island paradise, palm trees, beach, colorful plants.",3,all_data/3/648.jpg
650,A unique artistry is an extraordinary collection of stunning artworks rendered in a style we simply cannot get here on the Earth,2,all_data/2/650.jpg
656,"Landscape of a dark and foggy mountain forest, 3d forest mountains, forest with a castle, atmospheric hyper realistic.",3,all_data/3/656.jpg
661,"Dreamlike, cinematic, landscape, large scale, nature, surreal, ethereal, sky, abstract,.",1,all_data/1/661.jpg
662,"A dark night cityscape, hyper realistic, 8k, epic composition, cinematic, octane render, artstation landscape vista photography.",3,all_data/3/662.jpg
663,"An abstract, psychedelic, hyper realistic, 8k, epic composition, cinematic, octane render, artstation landscape v.",1,all_data/1/663.jpg
669,"Fantasy, black and white, surreal, hyper contemporary, vintage art.",2,all_data/2/669.jpg
670,"Water world with realistic ocean storm, cinematic, atmospheric scene.",2,all_data/2/670.jpg
677,"Contemporary urban art scene in the porto neighborhood, the portuguese city of Lisbon, with street art and the art on the walls.",1,all_data/1/677.jpg
682,"Realism photography: ocean waves, seascapes, cityscapes with a view,.",2,all_data/2/682.jpg
683,An artistic concept for an open space office interior photography.,1,all_data/1/683.jpg
684,"Richard Hammond at the wheel of a futuristic super jet in a futuristic Tokyo street, cine film.",1,all_data/1/684.jpg
687,"Modern black style interior design of house interior and furniture, futuristic house building styles, modern architecture interi",2,all_data/2/687.jpg
688,"The world of fantasy – dragons, the end of the world by jean d.",1,all_data/1/688.jpg
689,A piece of simple black and white abstract art.,3,all_data/3/689.jpg
691,"A dark and gloomy night, atmospheric, cinematic, concept art, hyper realism.",1,all_data/1/691.jpg
693,"It can be a small sticker image, which shows the product's.",1,all_data/1/693.jpg
697,"An industrial landscape, cityscape, night cityscape, architectural architecture, 3d cityscape, urban scene, architectural, 3d st",3,all_data/3/697.jpg
700,"Male figure in landscape perspective, landscape photograph, landscape, nature.",2,all_data/2/700.jpg
706,"A detailed modern city, a cityscape, skyscraper, citysc.",3,all_data/3/706.jpg
711,"Architectural design for a skyscraper, interior, futuristic space.",3,all_data/3/711.jpg
712,"Fantasy fantasy world, high quality artwork, digital art, fantastic characters, digital painting, character.",1,all_data/1/712.jpg
721,"A futuristic and dangerous cityscape, futuristic scene, hyper realistic render, realistic lighting, 8 k, futuristic design, hype",3,all_data/3/721.jpg
723,"An underwater storm sunset, hyper realistic, 8k, epic composition, cinematic, octane render, artstation landscape vista photogra",3,all_data/3/723.jpg
730,"Winter cityscape landscape atmospheric, hyper realistic, 8k, epic composition, cinematic, octane render, artstation landscape vi",3,all_data/3/730.jpg
731,A scene from the film The Shining (1980).,3,all_data/3/731.jpg
733,"Hiking and skiing in the highlands, austrian alps, snowy mountains.",1,all_data/1/733.jpg
740,"High contrast, psychedelic landscape, night landscape with a lot of light sources, night.",3,all_data/3/740.jpg
